g1,g2,b1,b2,exp_val
"[0.75568039505268, 0.50378693003512]","[0.7101760450051882, 0.30296400024708775]",7.558444002068581
"[1.0019133327664747, 1.0146495191999467]","[0.14962660506286524, 0.4027779650368175]",8.59624230008909
"[0.7132264402744396, 1.2806943024769202]","[0.5119946946255798, 0.12431146906547]",9.966811525569081
"[0.9339870051212898, 0.6198277397623105]","[0.6291676098135234, 0.33623532184366434]",8.10936633726248
"[0.5193533801204748, 0.18679740102425796]","[0.22774188185482763, 0.2226788546553486]",10.110977469604148
"[1.1363508562309028, 1.5623055358392486]","[0.20242674585743242, 0.569857862619626]",8.082394627560545
"[1.0471975511965979, 0.8618152819982812]","[0.3629970370409107, 0.33261887384403643]",8.941225152971983
"[0.32972571544433416, 0.2957625516217418]","[0.31959966104537607, 0.6327840578131513]",6.809159981482563
"[1.1632383609237884, 0.568882994028422]","[0.23135832985445554, 0.7492336834011694]",7.7899303309508285
"[1.1547475699681402, 1.4519252534158233]","[0.4801699522288544, 0.20098016665758126]",8.989583129960264
"[0.6240731352401345, 0.3014230789255072]","[0.4874028482281101, 0.30296400024708775]",7.684325284241972
"[1.0259705738074776, 1.2906002252585096]","[0.6942636738068254, 0.32900242584440853]",8.711928755494242
"[1.5651357994911312, 1.0896515059748382]","[0.7550200002005739, 0.5025919298265473]",7.201806036816803
"[1.2622975887396828, 1.0104041237221226]","[0.16119923866167446, 0.5828770754182864]",8.062063102601378
"[1.4250377487229378, 0.20094871928367145]","[0.6986034114063788, 0.765146054599532]",7.4754318525400505
"[1.1434265153606096, 0.3948217794376362]","[0.6335073474130769, 0.6826910402080162]",6.888435866026897
"[1.3500357619480463, 0.24906320136567728]","[0.10188949146777708, 0.17566503066018602]",8.435553775186248
"[0.37784019752634, 0.6042612896769557]","[0.18868424345884643, 0.156859501062121]",10.38600263809577
"[1.4165469577672896, 1.4575857807195887]","[0.2884982082485762, 0.07295790747075395]",8.539523800395935
"[1.2906002252585096, 0.9962528054627092]","[0.18145134745959066, 0.25450359705207404]",8.537872628014968
"[0.8589850183463984, 0.45850271160499684]","[0.27403241625006464, 0.4874028482281101]",7.575463691759954
"[1.113708747015841, 0.3863309884819881]","[0.5033152194264728, 0.4092875714361477]",7.108818189266287
"[0.7033205174928501, 0.1669855554610791]","[0.6226580034141932, 0.6183182658146397]",5.737134962875289
"[0.4853902162978825, 1.548154217579835]","[0.2588433346516275, 0.17277187226048374]",10.27434806376385
"[1.2198436339614422, 0.7811527679196243]","[0.27620228504984135, 0.7166856514045183]",7.928960147255201
"[0.25047833319161866, 0.7457744722710906]","[0.6617156418101744, 0.5170577218250588]",9.336388892341745
"[0.8306823818275715, 0.2547237286694427]","[0.6284443202135979, 0.583600365018212]",6.030724569563134
"[0.9891771463330025, 1.3146574662995125]","[0.16192252826160003, 0.7166856514045183]",7.799054107520273
"[0.7401139449673252, 0.45142705247529014]","[0.21110622105653934, 0.5691345730197004]",7.141652189218012
"[0.15990989633137234, 1.2127679748317355]","[0.2675228098507344, 0.11997173146591653]",9.591969103393799
"[0.8137007999162753, 0.44152112969370066]","[0.3803559874391246, 0.2675228098507344]",8.730636599587202
"[0.5745435213321874, 1.5297575038425975]","[0.7767186881983413, 0.6132552386151606]",7.3599443615170985
"[1.556645008535483, 1.5042851309756533]","[0.5799839170185841, 0.24510083225304152]",8.323554796651367
"[1.548154217579835, 0.39340664761169486]","[0.4020546754368919, 0.27620228504984135]",8.09944929123251
"[0.35236782465939576, 0.18679740102425796]","[0.3846957250386781, 0.491019296227738]",7.413398559804282
"[0.2108546420652609, 0.31840466083680335]","[0.2848817602489483, 0.6241045826140443]",7.58737092638481
"[0.5858645759397182, 0.8278521181756887]","[0.323216109045004, 0.463534291430566]",8.682298322031194
"[0.4457665251715247, 0.5844494441137769]","[0.11346212506658632, 0.25812004505170194]",10.069995108789955
"[0.8717212047798706, 1.45900091254553]","[0.7014965698060812, 0.45340823703160793]",8.12755415491015
"[1.417962089593231, 0.19528819197990605]","[0.7752721089984902, 0.37167651224001763]",6.937528285238441
"[0.6000158941991317, 0.7415290767932665]","[0.7456172354015415, 0.7181322306043695]",8.16171310391813
"[1.5127759219313013, 0.27878096971044564]","[0.6602690626103233, 0.7420007874019136]",7.584527067658339
"[0.1613250281573137, 1.1773896791832017]","[0.30079413144731104, 0.6067456322158304]",7.7859040326038516
"[0.4188790204786391, 0.4684086343865863]","[0.7810584257978948, 0.22123227545549745]",8.359176218291196
"[1.1038028242342517, 0.9099297640802869]","[0.5843236546181375, 0.20170345625750682]",8.76632437069634
"[0.6070915533288384, 0.9424777960769379]","[0.5850469442180631, 0.5127179842255054]",9.135254176255328
"[0.5603922030727739, 1.4476798579379992]","[0.7188555202042951, 0.5597318082206679]",7.613181343905339
"[0.9042692367765216, 1.2113528430057943]","[0.17711160986003718, 0.7521268418008716]",7.6315376970027025
"[0.9240810823397004, 1.2056923157020287]","[0.3846957250386781, 0.30079413144731104]",9.619425401052597
"[0.7103961766225568, 0.6594514308886683]","[0.23352819865423227, 0.6971568322065277]",6.713267890617196
"[0.3919915157857535, 0.8915330503430494]","[0.2291884610546788, 0.2675228098507344]",10.166492184346648
"[1.1887107337907326, 0.9990830691145919]","[0.5206741698246867, 0.6060223426159049]",8.176155114190308
"[0.16415529180919639, 0.7528501314007973]","[0.5293536450237937, 0.42881639063413834]",9.803542580442002
"[0.6750178809740232, 1.3174877299513952]","[0.528630355423868, 0.6805211714082394]",6.602072828232229
"[1.0755001877154249, 0.8731363366058119]","[0.47944666262892877, 0.18506779545921853]",9.103933514937117
"[0.1726460827648445, 0.6792632764518471]","[0.22123227545549745, 0.7716556609988623]",5.8445434683793
"[0.8759666002576946, 0.5278441710761229]","[0.35431756184180374, 0.5445427266222308]",7.310103820474845
"[1.543908822102011, 0.6665270900183751]","[0.23931451545363688, 0.7521268418008716]",8.2500334430343
"[1.1108784833639584, 0.36510401109286783]","[0.6472498498116629, 0.16553897626122793]",6.951222049917617
"[0.8575698865204571, 0.17830661006860987]","[0.3174297922455993, 0.6269977410137466]",5.416112399629825
"[1.0755001877154249, 0.7542652632267387]","[0.48884942742796134, 0.6631622210100255]",7.956671245348867
"[0.3835007248301054, 0.30283821075144857]","[0.4946357442273659, 0.5459893058220819]",7.2694856287656515
"[0.9198356868618764, 0.2957625516217418]","[0.7282582850033276, 0.5807072066185097]",6.435326711301518
"[0.8872876548652254, 1.166068624575671]","[0.22774188185482763, 0.7130692034048904]",7.473047070783468
"[1.324563389081102, 0.9608745098141755]","[0.3275558466445574, 0.36444361624076194]",8.286207349412585
"[1.5410785584501283, 0.950968587032586]","[0.18145134745959066, 0.43677257623331966]",8.103017030079132
"[1.5085305264534774, 0.5292593029020642]","[0.21038293145661377, 0.7268117058034764]",8.30565825449818
"[1.4632463080233542, 0.5462408848133604]","[0.5987894466166491, 0.23425148825415784]",7.9022586278827545
"[0.6934145947112607, 0.6113369488066625]","[0.2487172802526694, 0.26173649305132984]",9.749417531629486
"[1.166068624575671, 1.1193692743196064]","[0.746340525001467, 0.5445427266222308]",8.261543444768568
"[1.2099377111798528, 0.6976599901890848]","[0.23352819865423227, 0.5980661570167235]",7.95034716732461
"[0.2023638511096128, 1.048612683022539]","[0.2154459586560928, 0.47221376662967296]",8.833613608276314
"[0.8066251407865686, 0.9962528054627092]","[0.10695251866725612, 0.3138133442459714]",8.89099326722194
"[0.88162712756146, 1.2170133703095596]","[0.08380725146963763, 0.342021638643069]",8.690115130538882
"[0.35944348378910246, 1.0330462329371843]","[0.4693206082299707, 0.7159623618045927]",6.339594332716763
"[0.6976599901890848, 0.812285668090334]","[0.5076549570260264, 0.12141831066576769]",9.788366903660085
"[0.5094474573388854, 1.4887186808902984]","[0.21689253785594398, 0.6544827458109186]",7.834611331525829
"[1.4887186808902984, 1.1306903289271373]","[0.24799399065274383, 0.5148878530252821]",8.047713024009866
"[1.5226818447128907, 1.3712627393371666]","[0.46787402903011954, 0.23135832985445554]",8.292514166942961
"[0.6566211672367857, 0.5986007623731904]","[0.4092875714361477, 0.6776280130085371]",6.869997785176444
"[0.7047356493187915, 0.27029017875479755]","[0.24076109465348805, 0.29283794584812967]",9.259845944821395
"[1.057103473978187, 0.7217172312300877]","[0.5279070658239425, 0.3073037378466412]",8.632390737159907
"[1.5707963267948966, 1.2283344249170904]","[0.13660739226420482, 0.22701859225490206]",8.24507202234753
"[1.4406041988082925, 1.5608904040133071]","[0.6002360258165003, 0.12937449626494904]",8.275955892255146
"[0.19528819197990605, 1.125029801623372]","[0.765146054599532, 0.43604928663339415]",9.286295818993231
"[0.508032325512944, 0.5052020618610613]","[0.5250139074242401, 0.7014965698060812]",7.296531688534685
"[0.5986007623731904, 0.47123889803846897]","[0.09682646426829802, 0.44689863063227775]",8.85499554626312
"[0.7783225042677415, 1.3429601028183396]","[0.7224719682039229, 0.7499569730010949]",6.651915668499588
"[1.2113528430057943, 0.16415529180919639]","[0.2964543938477575, 0.33985176984329224]",7.940933271684083
"[0.9495534552066447, 0.8731363366058119]","[0.5192275906248356, 0.3702299330401665]",9.208223071310087
"[0.35661322013721974, 1.1080482197120758]","[0.48595626902825895, 0.23931451545363688]",10.576722618677415
"[0.690584331059378, 0.5122777209907681]","[0.2096596418566882, 0.7101760450051882]",6.251794641963198
"[1.3344693118626916, 1.3118272026476299]","[0.42519994263451044, 0.1698787138607814]",8.656159204645482
"[0.844833700086985, 0.2943474197958005]","[0.5271837762240169, 0.7224719682039229]",6.37999653488482
"[0.7698317133120934, 0.970780432595765]","[0.08597712026941437, 0.36082716824113403]",8.683164560536756
"[0.24198754223597055, 0.8476639637388677]","[0.3311722946441853, 0.20893635225676263]",10.511152981717908
"[1.4363588033304686, 0.46982376621252764]","[0.62482787221397, 0.49608232342721703]",7.3579380667812035
"[1.1646534927497296, 1.413716694115407]","[0.37239980183994326, 0.3347887426438132]",8.822110865844971
"[1.2948456207363337, 0.7386988131413839]","[0.7665926337993832, 0.1272046274651723]",7.198547202805099
"[0.9948376736367679, 1.4731522308049436]","[0.36516690584068745, 0.1872376642589953]",9.704019117983089
"[0.8745514684317532, 0.47123889803846897]","[0.0816373826698609, 0.1800047682597395]",9.270533633016223
"[1.3429601028183396, 0.747189604097032]","[0.2096596418566882, 0.3080270274465668]",8.264335845193692
"[0.5066171936870028, 0.8830422593874013]","[0.08091409306993531, 0.43966573463302194]",8.723689719118049
"[0.6141672124585451, 1.5255121083647736]","[0.31236676504612026, 0.29428452504798086]",10.079388342875468
"[1.100972560582369, 1.4505101215898821]","[0.6269977410137466, 0.3275558466445574]",8.514852864939565
"[0.8037948771346859, 1.1122936151898997]","[0.189407533058772, 0.564794835420147]",8.131067562119433
"[0.6311487943698413, 0.36934940657069193]","[0.6306141890133745, 0.5141645634253565]",7.263366707919922
"[0.9226659505137591, 0.6353941898476654]","[0.6118086594153095, 0.51850430102491]",8.138994487825734
"[0.33821650639998224, 0.47123889803846897]","[0.1930239810583999, 0.1308210754648002]",10.35032384250658
"[0.588694839591601, 0.5462408848133604]","[0.1308210754648002, 0.7470638146013926]",6.1692458239752295
"[0.7641711860083281, 0.5674678622024807]","[0.5438194370223052, 0.5655181250200725]",7.854482645722503
"[1.4901338127162398, 0.42312441595646316]","[0.10839909786710727, 0.7101760450051882]",8.430737649644966
"[0.6070915533288384, 0.4245395477824045]","[0.17277187226048374, 0.3846957250386781]",9.116709884407005
"[1.1957863929204393, 0.1726460827648445]","[0.6450799810118861, 0.4664274498302684]",6.062926873362012
"[0.5745435213321874, 0.5660527303765392]","[0.5792606274186585, 0.7195788098042206]",7.759177614084923
"[1.239655479524621, 1.5693811949689553]","[0.37167651224001763, 0.1445635778633862]",8.987798746159706
"[1.5538147448836004, 1.048612683022539]","[0.14311699866353503, 0.5467125954220076]",8.19088223996193
"[0.37925532935228135, 0.5561468075949498]","[0.6703951170092813, 0.19881029785780452]",9.314076198086536
"[1.4731522308049436, 1.149087042664375]","[0.07802093467023301, 0.4519616578317568]",8.433649190796741
"[0.2434026740619119, 1.51136079010536]","[0.6212114242143421, 0.6978801218064533]",7.240434526205885
"[1.543908822102011, 1.222673897613325]","[0.34346821784292014, 0.7723789505987878]",8.303172224409757
"[1.3613568165555772, 0.5802040486359528]","[0.5025919298265473, 0.6754581442087604]",7.9193385242216925
"[1.5000397354978292, 0.20377898293555416]","[0.6877540674074952, 0.727534995403402]",7.601068962135209
"[1.113708747015841, 1.0811607150191902]","[0.6392936642124815, 0.2979009730476087]",8.86413489381695
"[1.5325877674944803, 0.43161520691211125]","[0.6118086594153095, 0.19085411225862317]",8.003519738185405
"[1.495794340020005, 0.37784019752634]","[0.4353259970334685, 0.7145157826047416]",8.232826085489458
"[1.1830502064869672, 0.7542652632267387]","[0.5199508802247611, 0.7072828866054858]",7.885242380571412
"[1.5042851309756533, 1.389659453074404]","[0.5944497090170956, 0.7615296065999042]",8.005684265146416
"[1.222673897613325, 1.2368252158727384]","[0.26969267865051116, 0.5264604866240914]",8.092787342136559
"[0.783983031571507, 1.0514429466744217]","[0.6494197186114395, 0.26824609945066]",9.602596181930874
"[1.422207485071055, 1.0953120332786037]","[0.6147018178150119, 0.7268117058034764]",7.675111979870373
"[0.44718165699746604, 1.1264449334493132]","[0.17711160986003718, 0.14239370906360943]",9.948148864608774
"[0.6410547171514308, 0.18679740102425796]","[0.7550200002005739, 0.4165204674354035]",5.73679825780491
"[1.0740850558894834, 0.6155823442844865]","[0.30296400024708775, 0.5539454914212633]",7.784134955744281
"[0.4952961390794719, 1.4717370989790022]","[0.6870307778075696, 0.4244766530345848]",8.384468438159415
"[1.38541405759658, 0.30991386988115527]","[0.1800047682597395, 0.4555781058313847]",8.136398044011834
"[1.0104041237221226, 0.9438929279028794]","[0.1445635778633862, 0.12358817946554441]",9.211624119481252
"[0.9000238412986975, 0.8547396228685744]","[0.4056711234365198, 0.3601038786412084]",9.175380879169772
"[0.5264290392501816, 0.7033205174928501]","[0.6870307778075696, 0.444728761832501]",9.689344432961981
"[1.430698276026703, 0.8080402726125099]","[0.6942636738068254, 0.16915542426085584]",7.810763651116822
"[1.5665509313170727, 0.18113687372049259]","[0.12648133786524673, 0.11273883546666075]",8.161913535448301
"[0.4655783707347036, 0.5759586531581288]","[0.6262744514138211, 0.2262953026549765]",9.33112052188034
"[0.9778560917254717, 0.50378693003512]","[0.25016385945252056, 0.458471264231087]",7.966867539211638
"[1.05993373763007, 1.5184364492350668]","[0.12069502106584211, 0.4902960066278125]",8.484590522158593
"[0.35095269283345437, 1.3981502440300522]","[0.342021638643069, 0.24076109465348805]",10.233699014850014
"[1.0981422969304862, 0.9608745098141755]","[0.5684112834197749, 0.5893866818176166]",8.307789252925591
"[0.573128389506246, 0.3665191429188092]","[0.3673367746404642, 0.6523128770111419]",6.054371613037717
"[0.20377898293555416, 0.5207685119464162]","[0.27041596825043673, 0.5163344322251333]",8.727038218755109
"[1.2594673250878, 0.9863468826811198]","[0.6609923522102488, 0.40784099223629655]",8.23327905662101
"[0.8434185682610436, 0.3835007248301054]","[0.4620877122307149, 0.26028991385147865]",8.01594395924052
"[1.3698476075112251, 1.4646614398492954]","[0.5814304962184352, 0.4808932418287799]",8.242246733306049
"[0.6311487943698413, 1.1604080972719055]","[0.3948217794376362, 0.6494197186114395]",7.140859146046917
"[0.49954153455729594, 0.5872797077656595]","[0.5365865410230495, 0.23352819865423227]",9.600110501163021
"[0.9240810823397004, 0.5490711484652431]","[0.7297048642031787, 0.11707857306621422]",6.792850340055286
"[0.4146336250008151, 1.0019133327664747]","[0.5944497090170956, 0.4693206082299707]",9.413643993700669
"[0.23632701493220515, 1.51136079010536]","[0.7825050049977459, 0.17855818905988835]",8.263224832281955
"[0.35802835196316113, 1.292015357084451]","[0.14745673626308847, 0.5922798402173189]",8.151505644720011
"[0.6990751220150261, 0.2434026740619119]","[0.6175949762147142, 0.30513386904686446]",6.2054480079506815
"[0.8688909411279878, 0.39765204308951885]","[0.2262953026549765, 0.2552268866519996]",9.291091699893256
"[0.6113369488066625, 0.9594593779882341]","[0.6928170946069743, 0.3022407106471622]",9.908911467768267
"[1.4519252534158233, 0.4033125703932843]","[0.07223461787082838, 0.7448939458016158]",8.509851992646642
"[1.5396634266241869, 1.040121892066891]","[0.6660553794097279, 0.7485103938012437]",7.493875198827692
"[0.3735948020485159, 0.4655783707347036]","[0.2747557058499902, 0.5539454914212633]",7.65223356909427
"[1.381168662118756, 0.8589850183463984]","[0.6103620802154583, 0.27041596825043673]",8.129962894171381
"[1.1236146697974305, 1.4363588033304686]","[0.3036872898470133, 0.26173649305132984]",9.135984651123888
"[0.759925790530504, 1.5283423720166562]","[0.6978801218064533, 0.6125319490152351]",7.223706537399274
"[0.8660606774761052, 1.3613568165555772]","[0.4418356034327987, 0.48523297942833343]",8.500564944065061
"[1.3259785209070434, 1.1434265153606096]","[0.4165204674354035, 0.1409471298637583]",8.65991363251499
"[0.8292672500016302, 0.30849873805521394]","[0.20025687705765569, 0.10550593946740497]",9.976652540419671
"[0.7089810447966155, 0.9297416096434659]","[0.5987894466166491, 0.13009778586487464]",9.35950905531536
"[1.3726778711631078, 0.588694839591601]","[0.6342306370130024, 0.6132552386151606]",7.223389868465306
"[0.8080402726125099, 1.0302159692853015]","[0.3080270274465668, 0.23063504025452997]",10.032863588619405
"[0.7075659129706742, 1.1420113835346681]","[0.12503475866539557, 0.5033152194264728]",8.44924335741624
